Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
b11cc3d657e65bccfb5586bffd97820b	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9907405603135047
b8b0babf2fb899088e45b6d6cd954217	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9985982102026757
c0a5b0fe0797ee5ae33acc78aa3a4f1a	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9968419906195316
53ad0791892710061cdff1344539114b	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8982871846750796
a3f0392be5a94c975d6cf3b3c6c4ac52	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9946559236168013
35faf3b8e2b0594b8012e73819c3ad49	Unassigned	0.6086964106518445
8c4eb3bffe26151e7e512a7f771c258d	Arthropoda	0.8717262203583027
33c87027ade45327c7002731ed9620dd	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.988719312982482
b2122585368a0f4bef6403e806305f2d	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999999229562236
b18597d6f19048cde25106995219abee	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.897537758479387
77ddf03b816668d3c0c2efcc279a1643	Unassigned	0.8331024194284109
9db2c57be09822102721d73fe06941ab	Arthropoda	0.742442197106414
ff50346874df98863366c5501465608f	Arthropoda	0.7061562697981407
dd5b8d90d79b0abe3e09da154871fe62	Arthropoda	0.7443022019458295
41bd3fc20fa9d3f71b878a0263523438	Mollusca;Cephalopoda;Teuthida;Onychoteuthidae;Moroteuthopsis;Moroteuthopsis aff. ingens HEB-2018	0.9999713765366807
a575b376f0b7e8d0aacda5ca8e8c12e5	Unassigned	0.36882525003783817
3f4f84655fa3cb6d4df9484d6b74b558	Arthropoda	0.7194596916213584
492dbb1d3480bf233a0826b57171e3c3	Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites atun	0.9999999501007023
f2b1796d4ffc20802f49134e75e797a4	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9988233215965083
408bfb97d7a1e9f2f11e8b53262e80ba	Unassigned	0.674920861056028
ebab7ce43f3d88a31d218faa1e519f63	Unassigned	0.5959053926691252
585d306d2b0c936b8ebe924a8c6773f6	Unassigned	0.6085667322333076
004b7766f2b4d87736876b693f014f79	Arthropoda	0.9999250518005384
fe4c8f252f2499b0431f562924a111f5	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999998806357908
48c6265e3dbe001ad2673d670b00f916	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999999526904315
e9b7344ee3a3991bf4e01e0cb87b1f7b	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999998687138942
8d5aa10e7d04c3e44c4595b2a0f9bd12	Chordata;Aves;Sphenisciformes;Spheniscidae;Megadyptes;Megadyptes antipodes	0.9999854035229326
4db7970c5756c21c73f03d2ce057a50e	Arthropoda	0.7373709623366308
9dc92ac13a2451aa6ab3c48e2129e2cf	Chordata;Mammalia;Carnivora;Felidae;Felis	0.9999999665762667
39c3042d183e449aef267cc3a5cfb06f	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999998712063641
975d375282cac10bac9b72f2f8fb927e	Chordata;Aves;Sphenisciformes;Spheniscidae;Megadyptes;Megadyptes antipodes	0.9999994479338984
861668e36a018b9b60adcc54112d457b	Arthropoda;Insecta;Diptera	0.9560900748019548
